match_id,inning,over,ball,batsman,bowler,batsman_runs,extra_runs,total_runs
15,1,7,3,Player_41,Player_68,0,0,0
15,1,7,4,Player_6,Player_53,0,0,0
15,1,7,5,Player_1,Player_93,0,0,0
15,1,7,6,Player_46,Player_80,1,0,1
15,1,8,1,Player_39,Player_52,4,0,4
15,1,8,2,Player_29,Player_99,1,0,1
15,1,8,3,Player_35,Player_77,1,0,1
15,1,8,4,Player_39,Player_80,2,0,2
15,1,8,5,Player_14,Player_85,1,0,1
15,1,8,6,Player_45,Player_71,0,0,0
15,1,9,1,Player_4,Player_60,1,0,1
15,1,9,2,Player_15,Player_55,1,0,1
15,1,9,3,Player_40,Player_58,4,0,4
15,1,9,4,Player_13,Player_85,2,0,2
15,1,9,5,Player_22,Player_80,0,0,0
15,1,9,6,Player_6,Player_77,0,0,0
15,1,10,1,Player_25,Player_81,0,0,0
15,1,10,2,Player_30,Player_99,1,0,1
15,1,10,3,Player_33,Player_74,0,0,0
15,1,10,4,Player_39,Player_95,0,0,0
15,1,10,5,Player_32,Player_82,0,0,0
15,1,10,6,Player_18,Player_57,4,0,4
15,1,11,1,Player_11,Player_55,0,0,0
15,1,11,2,Player_12,Player_87,2,0,2
15,1,11,3,Player_1,Player_81,3,0,3
15,1,11,4,Player_43,Player_95,0,0,0
15,1,11,5,Player_39,Player_59,1,0,1
15,1,11,6,Player_10,Player_68,1,0,1
15,1,12,1,Player_2,Player_78,4,0,4
15,1,12,2,Player_31,Player_66,6,0,6
15,1,12,3,Player_15,Player_93,1,0,1
15,1,12,4,Player_41,Player_95,2,0,2
15,1,12,5,Player_36,Player_66,1,0,1
15,1,12,6,Player_49,Player_62,0,0,0
15,1,13,1,Player_17,Player_97,0,0,0
15,1,13,2,Player_17,Player_52,1,0,1
15,1,13,3,Player_2,Player_83,0,0,0
15,1,13,4,Player_20,Player_70,4,0,4
15,1,13,5,Player_44,Player_74,0,0,0
15,1,13,6,Player_26,Player_86,1,0,1
15,1,14,1,Player_26,Player_69,0,0,0
15,1,14,2,Player_31,Player_68,4,0,4
15,1,14,3,Player_30,Player_70,0,0,0
15,1,14,4,Player_22,Player_59,0,0,0
15,1,14,5,Player_34,Player_62,4,1,5
15,1,14,6,Player_23,Player_82,1,0,1
15,1,15,1,Player_17,Player_77,1,0,1
15,1,15,2,Player_13,Player_82,1,0,1
15,1,15,3,Player_29,Player_86,0,0,0
15,1,15,4,Player_28,Player_52,0,0,0
15,1,15,5,Player_27,Player_80,1,0,1
15,1,15,6,Player_11,Player_83,1,0,1
15,1,16,1,Player_21,Player_70,4,0,4
15,1,16,2,Player_13,Player_67,4,0,4
15,1,16,3,Player_13,Player_76,2,0,2
15,1,16,4,Player_38,Player_68,6,0,6
15,1,16,5,Player_21,Player_71,4,0,4
15,1,16,6,Player_39,Player_81,2,0,2
15,1,17,1,Player_32,Player_53,2,0,2
15,1,17,2,Player_9,Player_50,4,0,4
15,1,17,3,Player_47,Player_55,4,0,4
15,1,17,4,Player_23,Player_92,1,0,1
15,1,17,5,Player_39,Player_74,1,0,1
15,1,17,6,Player_27,Player_64,6,0,6
15,1,18,1,Player_16,Player_64,6,0,6
15,1,18,2,Player_19,Player_57,4,0,4
15,1,18,3,Player_48,Player_75,0,0,0
15,1,18,4,Player_13,Player_58,6,0,6
15,1,18,5,Player_44,Player_86,4,0,4
15,1,18,6,Player_48,Player_79,1,0,1
15,1,19,1,Player_17,Player_85,6,0,6
15,1,19,2,Player_3,Player_82,4,0,4
15,1,19,3,Player_42,Player_51,0,0,0
15,1,19,4,Player_17,Player_77,0,0,0
15,1,19,5,Player_24,Player_78,6,0,6
15,1,19,6,Player_19,Player_76,0,0,0
15,1,20,1,Player_6,Player_72,4,0,4
15,1,20,2,Player_48,Player_57,3,0,3
15,1,20,3,Player_21,Player_80,2,0,2
15,1,20,4,Player_48,Player_87,1,0,1
15,1,20,5,Player_21,Player_62,0,0,0
15,1,20,6,Player_7,Player_95,0,0,0
15,2,1,1,Player_30,Player_67,1,1,2
15,2,1,2,Player_10,Player_88,2,0,2
15,2,1,3,Player_5,Player_50,3,0,3
15,2,1,4,Player_40,Player_57,1,0,1
15,2,1,5,Player_15,Player_64,1,0,1
15,2,1,6,Player_20,Player_64,3,0,3
15,2,2,1,Player_8,Player_80,0,0,0
15,2,2,2,Player_45,Player_64,2,0,2
15,2,2,3,Player_14,Player_77,2,0,2
15,2,2,4,Player_25,Player_50,0,0,0
15,2,2,5,Player_13,Player_82,2,0,2
15,2,2,6,Player_4,Player_73,0,0,0
15,2,3,1,Player_30,Player_75,6,0,6
15,2,3,2,Player_37,Player_89,0,0,0
15,2,3,3,Player_1,Player_82,1,0,1
15,2,3,4,Player_17,Player_90,0,0,0
15,2,3,5,Player_7,Player_95,2,0,2
15,2,3,6,Player_33,Player_69,0,0,0
15,2,4,1,Player_34,Player_76,1,0,1
15,2,4,2,Player_25,Player_58,0,0,0
15,2,4,3,Player_3,Player_53,4,0,4
15,2,4,4,Player_26,Player_60,0,1,1
15,2,4,5,Player_13,Player_93,1,1,2
15,2,4,6,Player_19,Player_61,2,0,2
15,2,5,1,Player_30,Player_95,4,0,4
15,2,5,2,Player_37,Player_97,1,0,1
15,2,5,3,Player_27,Player_86,6,0,6
15,2,5,4,Player_34,Player_87,0,0,0
15,2,5,5,Player_4,Player_79,0,0,0
15,2,5,6,Player_49,Player_63,0,0,0
15,2,6,1,Player_24,Player_67,1,0,1
15,2,6,2,Player_24,Player_56,1,0,1
15,2,6,3,Player_5,Player_85,1,0,1
15,2,6,4,Player_10,Player_95,4,0,4
15,2,6,5,Player_27,Player_82,0,0,0
15,2,6,6,Player_20,Player_88,0,0,0
15,2,7,1,Player_14,Player_93,0,0,0
15,2,7,2,Player_48,Player_78,0,0,0
15,2,7,3,Player_34,Player_52,3,0,3
15,2,7,4,Player_29,Player_81,0,0,0
15,2,7,5,Player_5,Player_86,0,0,0
15,2,7,6,Player_21,Player_73,1,0,1
15,2,8,1,Player_24,Player_98,1,0,1
15,2,8,2,Player_2,Player_80,0,0,0
15,2,8,3,Player_11,Player_66,4,0,4
15,2,8,4,Player_5,Player_69,1,0,1
15,2,8,5,Player_8,Player_80,1,0,1
15,2,8,6,Player_21,Player_77,6,0,6
15,2,9,1,Player_9,Player_56,0,0,0
15,2,9,2,Player_11,Player_64,6,0,6
15,2,9,3,Player_48,Player_56,0,0,0
15,2,9,4,Player_39,Player_99,4,0,4
15,2,9,5,Player_20,Player_88,1,0,1
15,2,9,6,Player_26,Player_52,0,0,0
15,2,10,1,Player_42,Player_83,1,0,1
15,2,10,2,Player_13,Player_92,4,0,4
15,2,10,3,Player_26,Player_67,4,0,4
15,2,10,4,Player_9,Player_72,3,0,3
15,2,10,5,Player_14,Player_87,1,0,1
15,2,10,6,Player_29,Player_93,1,0,1
15,2,11,1,Player_2,Player_81,0,0,0
15,2,11,2,Player_31,Player_82,0,0,0
15,2,11,3,Player_15,Player_86,4,0,4
15,2,11,4,Player_44,Player_61,4,0,4
15,2,11,5,Player_2,Player_56,1,0,1
15,2,11,6,Player_32,Player_92,1,0,1
15,2,12,1,Player_32,Player_92,0,1,1
15,2,12,2,Player_10,Player_96,1,0,1
15,2,12,3,Player_10,Player_58,1,0,1
15,2,12,4,Player_33,Player_85,0,0,0
15,2,12,5,Player_26,Player_71,2,0,2
15,2,12,6,Player_9,Player_98,1,0,1
15,2,13,1,Player_18,Player_87,1,1,2
15,2,13,2,Player_45,Player_71,0,1,1
15,2,13,3,Player_35,Player_72,4,0,4
15,2,13,4,Player_40,Player_58,1,0,1
15,2,13,5,Player_17,Player_56,1,0,1
15,2,13,6,Player_24,Player_51,3,0,3
15,2,14,1,Player_33,Player_70,1,0,1
15,2,14,2,Player_45,Player_58,1,0,1
15,2,14,3,Player_42,Player_84,1,0,1
15,2,14,4,Player_25,Player_60,4,0,4
15,2,14,5,Player_31,Player_81,1,0,1
15,2,14,6,Player_1,Player_63,2,0,2
15,2,15,1,Player_34,Player_85,3,0,3
15,2,15,2,Player_42,Player_50,6,0,6
15,2,15,3,Player_36,Player_88,2,0,2
15,2,15,4,Player_45,Player_59,1,0,1
15,2,15,5,Player_14,Player_95,2,0,2
15,2,15,6,Player_6,Player_70,1,1,2
15,2,16,1,Player_24,Player_67,4,0,4
15,2,16,2,Player_37,Player_68,1,0,1
15,2,16,3,Player_34,Player_71,0,0,0
15,2,16,4,Player_8,Player_82,0,0,0
15,2,16,5,Player_28,Player_59,3,0,3
15,2,16,6,Player_9,Player_54,1,0,1
15,2,17,1,Player_21,Player_70,1,0,1
15,2,17,2,Player_49,Player_57,0,0,0
15,2,17,3,Player_49,Player_89,1,0,1
15,2,17,4,Player_39,Player_76,0,0,0
15,2,17,5,Player_2,Player_56,2,0,2
15,2,17,6,Player_10,Player_99,1,0,1
15,2,18,1,Player_44,Player_95,0,0,0
15,2,18,2,Player_16,Player_54,1,0,1
15,2,18,3,Player_38,Player_88,4,0,4
15,2,18,4,Player_48,Player_90,1,0,1
15,2,18,5,Player_26,Player_50,0,0,0
15,2,18,6,Player_22,Player_86,0,0,0
15,2,19,1,Player_29,Player_72,1,0,1
15,2,19,2,Player_23,Player_54,1,0,1
15,2,19,3,Player_49,Player_71,1,0,1
15,2,19,4,Player_8,Player_86,0,0,0
15,2,19,5,Player_26,Player_92,0,0,0
15,2,19,6,Player_29,Player_54,2,0,2
15,2,20,1,Player_23,Player_94,4,0,4
15,2,20,2,Player_49,Player_80,0,0,0
15,2,20,3,Player_9,Player_59,1,0,1
15,2,20,4,Player_47,Player_75,0,0,0
15,2,20,5,Player_15,Player_74,1,0,1
15,2,20,6,Player_3,Player_66,1,0,1
16,1,1,1,Player_49,Player_89,1,0,1
16,1,1,2,Player_12,Player_78,6,0,6
16,1,1,3,Player_25,Player_78,0,0,0
16,1,1,4,Player_46,Player_87,1,0,1
16,1,1,5,Player_36,Player_59,4,0,4
16,1,1,6,Player_16,Player_74,0,0,0
16,1,2,1,Player_6,Player_50,0,0,0
16,1,2,2,Player_40,Player_52,2,0,2
16,1,2,3,Player_45,Player_79,2,0,2
16,1,2,4,Player_30,Player_95,6,0,6
16,1,2,5,Player_25,Player_61,1,0,1
16,1,2,6,Player_35,Player_78,0,0,0
16,1,3,1,Player_18,Player_96,1,0,1
16,1,3,2,Player_22,Player_75,0,0,0
16,1,3,3,Player_43,Player_55,0,0,0
16,1,3,4,Player_24,Player_58,1,0,1
16,1,3,5,Player_2,Player_64,2,0,2
16,1,3,6,Player_28,Player_88,0,0,0
16,1,4,1,Player_6,Player_79,0,0,0
16,1,4,2,Player_43,Player_59,1,1,2
16,1,4,3,Player_42,Player_91,0,0,0
16,1,4,4,Player_17,Player_76,1,0,1
16,1,4,5,Player_24,Player_54,4,0,4
16,1,4,6,Player_15,Player_96,1,0,1
16,1,5,1,Player_34,Player_76,1,1,2
16,1,5,2,Player_4,Player_54,2,0,2
16,1,5,3,Player_42,Player_56,0,0,0
16,1,5,4,Player_37,Player_65,0,0,0
16,1,5,5,Player_10,Player_54,4,0,4
16,1,5,6,Player_8,Player_80,4,0,4
16,1,6,1,Player_23,Player_81,0,0,0
16,1,6,2,Player_19,Player_72,4,0,4
16,1,6,3,Player_23,Player_82,6,0,6
16,1,6,4,Player_44,Player_82,0,0,0
16,1,6,5,Player_39,Player_83,2,0,2
16,1,6,6,Player_24,Player_54,3,0,3
16,1,7,1,Player_33,Player_81,0,0,0
16,1,7,2,Player_12,Player_58,4,0,4
16,1,7,3,Player_19,Player_91,6,0,6
16,1,7,4,Player_2,Player_68,1,0,1
16,1,7,5,Player_8,Player_75,2,0,2
16,1,7,6,Player_20,Player_58,1,0,1
16,1,8,1,Player_24,Player_82,0,0,0
16,1,8,2,Player_40,Player_76,0,0,0
16,1,8,3,Player_21,Player_53,0,0,0
16,1,8,4,Player_31,Player_75,0,0,0
16,1,8,5,Player_33,Player_70,4,0,4
16,1,8,6,Player_42,Player_64,1,0,1
16,1,9,1,Player_49,Player_77,2,0,2
16,1,9,2,Player_20,Player_97,0,0,0
16,1,9,3,Player_43,Player_98,1,0,1
16,1,9,4,Player_7,Player_61,1,0,1
16,1,9,5,Player_14,Player_83,1,0,1
16,1,9,6,Player_1,Player_99,1,0,1
16,1,10,1,Player_19,Player_91,0,1,1
16,1,10,2,Player_5,Player_61,1,0,1
16,1,10,3,Player_12,Player_67,0,0,0
16,1,10,4,Player_34,Player_97,2,0,2
16,1,10,5,Player_29,Player_94,4,0,4
16,1,10,6,Player_38,Player_82,1,0,1
16,1,11,1,Player_23,Player_60,1,0,1
16,1,11,2,Player_21,Player_69,1,0,1
16,1,11,3,Player_36,Player_97,0,0,0
16,1,11,4,Player_40,Player_99,0,0,0
16,1,11,5,Player_12,Player_53,4,0,4
16,1,11,6,Player_16,Player_90,0,0,0
16,1,12,1,Player_12,Player_86,1,0,1
16,1,12,2,Player_2,Player_85,2,0,2
16,1,12,3,Player_32,Player_69,0,0,0
16,1,12,4,Player_46,Player_52,6,0,6
16,1,12,5,Player_31,Player_71,2,0,2
16,1,12,6,Player_26,Player_50,0,0,0
16,1,13,1,Player_20,Player_72,2,0,2
16,1,13,2,Player_29,Player_80,0,0,0
16,1,13,3,Player_4,Player_50,0,0,0
16,1,13,4,Player_8,Player_64,2,0,2
16,1,13,5,Player_18,Player_65,0,0,0
16,1,13,6,Player_3,Player_79,0,0,0
16,1,14,1,Player_5,Player_51,3,0,3
16,1,14,2,Player_34,Player_83,0,0,0
16,1,14,3,Player_25,Player_69,1,0,1
16,1,14,4,Player_47,Player_93,2,0,2
16,1,14,5,Player_12,Player_97,1,0,1
16,1,14,6,Player_16,Player_79,1,1,2
16,1,15,1,Player_45,Player_91,0,1,1
16,1,15,2,Player_39,Player_60,1,0,1
16,1,15,3,Player_21,Player_53,4,0,4
16,1,15,4,Player_14,Player_68,4,0,4
16,1,15,5,Player_45,Player_67,3,1,4
16,1,15,6,Player_21,Player_96,0,0,0
16,1,16,1,Player_5,Player_90,0,0,0
16,1,16,2,Player_30,Player_62,0,0,0
16,1,16,3,Player_40,Player_94,0,0,0
16,1,16,4,Player_5,Player_81,0,0,0
16,1,16,5,Player_13,Player_78,0,0,0
16,1,16,6,Player_31,Player_69,2,0,2
16,1,17,1,Player_21,Player_69,1,0,1
16,1,17,2,Player_11,Player_86,1,0,1
16,1,17,3,Player_30,Player_68,2,0,2
16,1,17,4,Player_1,Player_52,2,0,2
16,1,17,5,Player_30,Player_54,4,0,4
16,1,17,6,Player_14,Player_98,1,0,1
16,1,18,1,Player_32,Player_80,0,0,0
16,1,18,2,Player_13,Player_76,1,0,1
16,1,18,3,Player_37,Player_97,4,0,4
16,1,18,4,Player_3,Player_81,1,0,1
16,1,18,5,Player_3,Player_73,1,0,1
16,1,18,6,Player_42,Player_80,0,0,0
16,1,19,1,Player_18,Player_56,1,0,1
16,1,19,2,Player_33,Player_52,1,0,1
16,1,19,3,Player_42,Player_58,1,0,1
16,1,19,4,Player_33,Player_69,4,0,4
16,1,19,5,Player_43,Player_52,0,0,0
16,1,19,6,Player_25,Player_59,6,0,6
16,1,20,1,Player_1,Player_70,0,0,0
16,1,20,2,Player_44,Player_75,1,0,1
16,1,20,3,Player_36,Player_91,0,0,0
16,1,20,4,Player_22,Player_50,1,0,1
16,1,20,5,Player_19,Player_57,0,0,0
16,1,20,6,Player_20,Player_85,0,0,0
16,2,1,1,Player_10,Player_80,3,0,3
16,2,1,2,Player_21,Player_90,1,1,2
16,2,1,3,Player_4,Player_57,0,0,0
16,2,1,4,Player_13,Player_70,0,0,0
16,2,1,5,Player_40,Player_75,0,0,0
16,2,1,6,Player_33,Player_80,3,0,3
16,2,2,1,Player_25,Player_94,1,0,1
16,2,2,2,Player_34,Player_52,1,0,1
16,2,2,3,Player_32,Player_92,1,0,1
16,2,2,4,Player_43,Player_98,0,0,0
16,2,2,5,Player_31,Player_83,0,0,0
16,2,2,6,Player_37,Player_53,0,0,0
16,2,3,1,Player_6,Player_95,4,0,4
16,2,3,2,Player_46,Player_84,2,0,2
16,2,3,3,Player_45,Player_55,1,0,1
16,2,3,4,Player_32,Player_71,2,0,2
16,2,3,5,Player_44,Player_71,2,0,2
16,2,3,6,Player_9,Player_83,0,0,0
16,2,4,1,Player_45,Player_69,0,0,0
16,2,4,2,Player_19,Player_65,0,0,0
16,2,4,3,Player_10,Player_67,2,0,2
16,2,4,4,Player_3,Player_89,0,0,0
16,2,4,5,Player_6,Player_96,0,0,0
16,2,4,6,Player_31,Player_78,0,0,0
16,2,5,1,Player_29,Player_98,1,0,1
16,2,5,2,Player_12,Player_74,1,0,1
16,2,5,3,Player_44,Player_97,0,0,0
16,2,5,4,Player_3,Player_75,3,0,3
16,2,5,5,Player_2,Player_73,0,0,0
16,2,5,6,Player_32,Player_72,0,0,0
16,2,6,1,Player_2,Player_64,1,0,1
16,2,6,2,Player_43,Player_76,1,0,1
16,2,6,3,Player_33,Player_98,4,0,4
16,2,6,4,Player_8,Player_89,2,0,2
16,2,6,5,Player_1,Player_64,0,0,0
16,2,6,6,Player_35,Player_54,1,0,1
16,2,7,1,Player_14,Player_78,0,0,0
16,2,7,2,Player_29,Player_85,1,0,1
16,2,7,3,Player_32,Player_73,6,0,6
16,2,7,4,Player_7,Player_66,0,0,0
16,2,7,5,Player_17,Player_52,0,0,0
16,2,7,6,Player_43,Player_78,1,0,1
16,2,8,1,Player_5,Player_79,2,0,2
16,2,8,2,Player_26,Player_96,1,0,1
16,2,8,3,Player_21,Player_70,0,0,0
16,2,8,4,Player_14,Player_68,1,0,1
16,2,8,5,Player_45,Player_98,0,0,0
16,2,8,6,Player_7,Player_82,0,0,0
16,2,9,1,Player_13,Player_92,0,0,0
16,2,9,2,Player_25,Player_82,0,0,0
16,2,9,3,Player_37,Player_72,1,0,1
16,2,9,4,Player_27,Player_87,2,0,2
16,2,9,5,Player_23,Player_80,0,0,0
16,2,9,6,Player_3,Player_85,0,1,1
16,2,10,1,Player_49,Player_55,1,0,1
16,2,10,2,Player_23,Player_97,0,0,0
16,2,10,3,Player_41,Player_64,0,0,0
16,2,10,4,Player_6,Player_53,0,0,0
16,2,10,5,Player_45,Player_68,0,0,0
16,2,10,6,Player_44,Player_52,0,0,0
16,2,11,1,Player_27,Player_59,0,0,0
16,2,11,2,Player_4,Player_64,2,0,2
16,2,11,3,Player_1,Player_56,4,0,4
16,2,11,4,Player_48,Player_79,0,0,0
16,2,11,5,Player_28,Player_98,1,0,1
16,2,11,6,Player_31,Player_87,3,0,3
16,2,12,1,Player_27,Player_66,0,0,0
16,2,12,2,Player_26,Player_76,1,0,1
16,2,12,3,Player_21,Player_78,0,0,0
16,2,12,4,Player_27,Player_95,0,0,0
16,2,12,5,Player_33,Player_75,6,0,6
16,2,12,6,Player_1,Player_69,1,0,1
16,2,13,1,Player_16,Player_53,1,0,1
16,2,13,2,Player_15,Player_77,6,0,6
16,2,13,3,Player_10,Player_58,0,1,1
16,2,13,4,Player_19,Player_66,1,0,1
16,2,13,5,Player_28,Player_87,1,0,1
16,2,13,6,Player_1,Player_52,4,0,4
16,2,14,1,Player_37,Player_64,0,0,0
16,2,14,2,Player_9,Player_93,0,0,0
16,2,14,3,Player_42,Player_75,2,0,2
16,2,14,4,Player_25,Player_97,6,1,7
16,2,14,5,Player_10,Player_58,3,0,3
16,2,14,6,Player_31,Player_68,1,0,1
16,2,15,1,Player_29,Player_96,1,0,1
16,2,15,2,Player_2,Player_72,1,0,1
16,2,15,3,Player_24,Player_69,0,0,0
16,2,15,4,Player_17,Player_74,4,0,4
16,2,15,5,Player_28,Player_99,0,0,0
16,2,15,6,Player_5,Player_93,0,0,0
16,2,16,1,Player_28,Player_96,2,0,2
16,2,16,2,Player_44,Player_64,0,0,0
16,2,16,3,Player_34,Player_94,4,0,4
16,2,16,4,Player_36,Player_55,3,0,3
16,2,16,5,Player_44,Player_98,1,0,1
16,2,16,6,Player_49,Player_91,1,0,1
16,2,17,1,Player_15,Player_97,6,0,6
16,2,17,2,Player_37,Player_67,1,0,1
16,2,17,3,Player_23,Player_79,1,1,2
16,2,17,4,Player_39,Player_96,4,0,4
16,2,17,5,Player_29,Player_63,0,0,0
16,2,17,6,Player_32,Player_55,0,0,0
16,2,18,1,Player_4,Player_52,0,0,0
16,2,18,2,Player_19,Player_69,0,0,0
16,2,18,3,Player_25,Player_64,4,0,4
16,2,18,4,Player_15,Player_93,2,0,2
16,2,18,5,Player_14,Player_84,4,0,4
16,2,18,6,Player_19,Player_73,0,1,1
16,2,19,1,Player_32,Player_58,6,0,6
16,2,19,2,Player_20,Player_59,0,0,0
16,2,19,3,Player_22,Player_97,3,0,3
16,2,19,4,Player_48,Player_57,2,0,2
16,2,19,5,Player_3,Player_53,1,0,1
16,2,19,6,Player_41,Player_95,3,0,3
16,2,20,1,Player_20,Player_86,1,0,1
16,2,20,2,Player_43,Player_88,1,0,1
16,2,20,3,Player_22,Player_93,0,0,0
16,2,20,4,Player_23,Player_50,1,0,1
16,2,20,5,Player_38,Player_88,0,0,0
16,2,20,6,Player_17,Player_84,1,0,1
17,1,1,1,Player_33,Player_53,1,0,1
17,1,1,2,Player_30,Player_57,0,0,0
17,1,1,3,Player_1,Player_64,3,0,3
17,1,1,4,Player_46,Player_75,4,0,4
17,1,1,5,Player_3,Player_71,0,0,0
17,1,1,6,Player_47,Player_88,0,0,0
17,1,2,1,Player_48,Player_75,0,0,0
17,1,2,2,Player_41,Player_75,0,0,0
17,1,2,3,Player_6,Player_92,0,0,0
17,1,2,4,Player_21,Player_66,1,0,1
17,1,2,5,Player_36,Player_80,6,0,6
17,1,2,6,Player_3,Player_79,0,0,0
17,1,3,1,Player_19,Player_75,1,0,1
17,1,3,2,Player_48,Player_63,0,1,1
17,1,3,3,Player_6,Player_98,0,0,0
17,1,3,4,Player_20,Player_62,4,0,4
17,1,3,5,Player_2,Player_90,0,1,1
17,1,3,6,Player_29,Player_52,0,0,0
17,1,4,1,Player_20,Player_64,0,0,0
17,1,4,2,Player_1,Player_87,4,1,5
17,1,4,3,Player_13,Player_98,0,0,0
17,1,4,4,Player_3,Player_95,1,0,1
17,1,4,5,Player_13,Player_85,0,0,0
17,1,4,6,Player_40,Player_72,0,0,0
17,1,5,1,Player_42,Player_84,0,0,0
17,1,5,2,Player_17,Player_88,0,0,0
17,1,5,3,Player_24,Player_72,4,0,4
17,1,5,4,Player_26,Player_57,1,0,1
17,1,5,5,Player_31,Player_82,6,0,6
17,1,5,6,Player_45,Player_68,4,0,4
17,1,6,1,Player_39,Player_62,0,0,0
17,1,6,2,Player_27,Player_64,1,0,1
17,1,6,3,Player_23,Player_97,2,0,2
17,1,6,4,Player_4,Player_93,0,0,0
17,1,6,5,Player_10,Player_99,1,0,1
17,1,6,6,Player_6,Player_64,0,0,0
17,1,7,1,Player_40,Player_56,0,0,0
17,1,7,2,Player_45,Player_96,0,0,0
17,1,7,3,Player_28,Player_91,1,0,1
17,1,7,4,Player_11,Player_62,0,0,0
17,1,7,5,Player_29,Player_54,1,0,1
17,1,7,6,Player_5,Player_93,0,0,0
17,1,8,1,Player_9,Player_98,4,0,4
17,1,8,2,Player_5,Player_78,0,0,0
17,1,8,3,Player_28,Player_87,6,0,6
17,1,8,4,Player_11,Player_58,0,0,0
17,1,8,5,Player_6,Player_50,3,1,4
17,1,8,6,Player_34,Player_66,0,0,0
17,1,9,1,Player_49,Player_87,0,0,0
17,1,9,2,Player_47,Player_88,1,0,1
17,1,9,3,Player_43,Player_63,4,0,4
17,1,9,4,Player_25,Player_58,0,0,0
17,1,9,5,Player_6,Player_99,1,0,1
17,1,9,6,Player_19,Player_55,3,0,3
17,1,10,1,Player_28,Player_70,6,0,6
17,1,10,2,Player_10,Player_58,1,0,1
17,1,10,3,Player_4,Player_52,0,0,0
17,1,10,4,Player_20,Player_55,1,0,1
17,1,10,5,Player_30,Player_58,0,0,0
17,1,10,6,Player_24,Player_98,0,0,0
17,1,11,1,Player_12,Player_80,4,0,4
17,1,11,2,Player_46,Player_95,0,0,0
17,1,11,3,Player_5,Player_88,0,0,0
17,1,11,4,Player_17,Player_76,1,0,1
17,1,11,5,Player_23,Player_81,1,0,1
17,1,11,6,Player_12,Player_64,0,0,0
17,1,12,1,Player_31,Player_58,2,0,2
17,1,12,2,Player_8,Player_83,2,0,2
17,1,12,3,Player_3,Player_84,0,0,0
17,1,12,4,Player_12,Player_95,4,0,4
17,1,12,5,Player_24,Player_81,0,0,0
17,1,12,6,Player_26,Player_52,0,0,0
17,1,13,1,Player_36,Player_62,4,0,4
17,1,13,2,Player_13,Player_75,1,0,1
17,1,13,3,Player_45,Player_63,2,0,2
17,1,13,4,Player_15,Player_50,0,0,0
17,1,13,5,Player_40,Player_52,1,0,1
17,1,13,6,Player_41,Player_57,6,0,6
17,1,14,1,Player_16,Player_91,0,0,0
17,1,14,2,Player_38,Player_71,4,0,4
17,1,14,3,Player_46,Player_53,1,0,1
17,1,14,4,Player_43,Player_85,0,0,0
17,1,14,5,Player_21,Player_97,0,0,0
17,1,14,6,Player_26,Player_51,0,0,0
17,1,15,1,Player_18,Player_97,1,0,1
17,1,15,2,Player_11,Player_74,4,0,4
17,1,15,3,Player_42,Player_84,1,0,1
17,1,15,4,Player_35,Player_99,3,0,3
17,1,15,5,Player_45,Player_56,1,0,1
17,1,15,6,Player_1,Player_94,4,0,4
17,1,16,1,Player_48,Player_78,4,0,4
17,1,16,2,Player_34,Player_60,0,0,0
17,1,16,3,Player_9,Player_57,6,0,6
17,1,16,4,Player_13,Player_68,0,0,0
17,1,16,5,Player_36,Player_67,1,0,1
17,1,16,6,Player_27,Player_66,0,0,0
17,1,17,1,Player_20,Player_54,6,0,6
17,1,17,2,Player_32,Player_99,0,0,0
17,1,17,3,Player_28,Player_99,0,0,0
17,1,17,4,Player_13,Player_73,0,0,0
17,1,17,5,Player_40,Player_97,1,0,1
17,1,17,6,Player_36,Player_51,0,0,0
17,1,18,1,Player_8,Player_64,3,0,3
17,1,18,2,Player_6,Player_78,4,0,4
17,1,18,3,Player_34,Player_67,1,0,1
17,1,18,4,Player_44,Player_66,0,0,0
17,1,18,5,Player_48,Player_91,1,0,1
17,1,18,6,Player_34,Player_80,0,0,0
17,1,19,1,Player_33,Player_61,0,0,0
17,1,19,2,Player_10,Player_66,1,0,1
17,1,19,3,Player_10,Player_61,6,0,6
17,1,19,4,Player_4,Player_85,1,0,1
17,1,19,5,Player_34,Player_96,2,0,2
17,1,19,6,Player_33,Player_70,1,0,1
17,1,20,1,Player_33,Player_50,0,0,0
17,1,20,2,Player_5,Player_75,1,0,1
17,1,20,3,Player_13,Player_61,2,0,2
17,1,20,4,Player_27,Player_99,2,0,2
17,1,20,5,Player_2,Player_75,0,0,0
17,1,20,6,Player_22,Player_89,4,0,4
17,2,1,1,Player_21,Player_70,0,1,1
17,2,1,2,Player_27,Player_89,2,0,2
17,2,1,3,Player_9,Player_94,0,0,0
17,2,1,4,Player_27,Player_55,0,0,0
17,2,1,5,Player_39,Player_70,3,0,3
17,2,1,6,Player_26,Player_93,2,0,2
17,2,2,1,Player_39,Player_92,0,0,0
17,2,2,2,Player_39,Player_55,0,0,0
17,2,2,3,Player_20,Player_82,0,1,1
17,2,2,4,Player_5,Player_84,2,0,2
17,2,2,5,Player_24,Player_66,0,0,0
17,2,2,6,Player_4,Player_74,0,0,0
17,2,3,1,Player_11,Player_62,6,0,6
17,2,3,2,Player_10,Player_73,1,0,1
17,2,3,3,Player_28,Player_85,1,0,1
17,2,3,4,Player_46,Player_57,0,1,1
17,2,3,5,Player_6,Player_63,1,0,1
17,2,3,6,Player_30,Player_95,0,0,0
17,2,4,1,Player_9,Player_56,1,0,1
